Order_ID,Order_Date,Customer_ID,Segment,Region,Category,Sub_Category,Ship_Mode,Quantity,Discount,Sales,Profit,Campaign_Group,Converted
ORD-00891,2024-07-10,CUST-0043,Corporate,East,Furnitur,Tables,Standard Class,2,0.2,330.0,15.78,Treatment,0
ORD-03209,2025-09-12,CUST-0344,Consumer,East,Office Supplies,Paper,,1,0%,39.49,13.14,Treatment,1
ORD-03138,2025-03-07,CUST-0800,Home Office,North,Office Supplies,Paper,Standard Class,1,0.4,25.42,-0.63,Treatment,1
ORD-02219,2025-09-28,CUST-0027,,North,Office Supplies,Paper,Standard Class,7,0.0,234.48,83.07,Treatment,1
ORD-02422,2025-02-23,CUST-0384,Corporate,South,Office Supplies,Storage,Standard Class,5,0.0,175.42,58.95,Treatment,0
ORD-01553,2024-03-29,CUST-0063,Consumer,West,Furnitur,Bookcases,Standard Class,1,0.4,141.21,-7.5,Control,1
ORD-02189,2025-03-14,CUST-0825,Consumer,East,Office Supplies,Paper,Same Day,7,10%,242.89,50.41,Treatment,0
ORD-02521,2025-10-25,CUST-0295,Consumer,East,Technology,Machines,First Class,7,20%,1869.21,284.03,Treatment,1
ORD-02517,2025-09-12,CUST-0516,Home Office,South,Office Supplies,Storage,First Class,6,0.1,$189.94,55.83,Treatment,1
ORD-00254,03/05/2025,CUST-0817,Corporate,West,Office Supplies,Paper,Standard Class,3,0.3,97.26,0.03,Control,1
ORD-02533,2025-01-25,CUST-0285,Consumer,South,Furnitur,Chairs,Standard Class,7,0.4,"$1,146.96",-64.87,Treatment,1
ORD-03865,2024-03-08,CUST-0783,Corporate,EAST,Office Supplies,Paper,Standard Class,5,0.2,$161.08,21.08,Treatment,0
ORD-03728,14/06/2024,CUST-0548,Home Office,WEST,Office Supplies,Storage,Same Day,5,0.0,248.46,74.94,Treatment,0
ORD-00582,2024-05-30,CUST-0847,Home Office,South,Office Supplies,Binders,Second Class,6,0.4,178.25,3.62,Control,1
ORD-00336,2025-05-30,CUST-0481,Corporate,North,Furnitur,Tables,Standard Class,1,30%,191.24,12.4,Treatment,1
ORD-00773,2024-11-01,CUST-0254,Consumer,South,Technology,Accessories,,1,0.1,314.79,62.74,Treatment,0
ORD-02555,2025-07-14,CUST-0548,Corporate,West,Office Supplies,Paper,Standard Class,7,30%,191.74,-3.42,Control,0
ORD-00727,11/08/2024,CUST-0330,Corporate,,Office Supplies,Binders,standard class,2,0.0,76.5,32.84,Control,0
ORD-02301,2025-02-09,CUST-0488,Consumer,North,Technology,Machines,Same Day,6,0.1,2105.58,448.06,Control,0
ORD-02991,2024-07-14,CUST-0608,Consumer,South,Technology,Phones,First Class,1,0.2,$359.08,-1.78,Control,1
ORD-00470,2025-03-28,CUST-0533,Corporate,West,Furnitur,Chairs,First Class,6,0.4,$841.07,-24.43,Control,0
ORD-02120,2024-11-29,CUST-0080,Corporate,East,Technology,Phones,Standard Class,1,,300.55,69.91,Control,0
ORD-03327,2025-10-19,CUST-0883,Consumer,South,Office Supplies,Binders,Same Day,3,0.3,86.65,2.17,Control,1
ORD-02401,2024-02-25,CUST-0342,Corporate,West,Furnitur,Chairs,Standard Class,2,0.0,527.47,195.23,Treatment,1
ORD-04000,2025-02-07,CUST-0180,Corporate,West,Office Supplies,Binders,First Class,7,0.1,236.16,39.8,Treatment,1
ORD-03573,2024-12-20,CUST-0828,Corporate,West,Furnitur,Bookcases,First Class,2,0.3,400.91,10.68,Control,0
ORD-00962,2025-03-16,CUST-0772,Consumer,South,Office Supplies,Binders,FIRST CLASS,1,0.1,42.93,9.73,Control,1
ORD-00030,2024-01-22,CUST-0512,Home Office,NORTH,Furnitur,Tables,Standard Class,3,0.3,472.79,-9.87,Control,0
ORD-01390,2025-04-22,CUST-0310,Consumer,South,Furnitur,Bookcases,second class,7,0.0,2014.04,545.86,Treatment,0
ORD-02648,2024-04-20,CUST-0356,Consumer,East,Technology,Phones,Second Class,2,0.2,$564.59,56.89,Control,1
ORD-00737,2024-04-08,CUST-0579,Consumer,West,Office Supplies,Paper,Second Class,6,20%,187.87,41.68,Control,0
ORD-02376,2024-01-12,CUST-0767,Consumer,West,Furniture,Tables,Same Day,6,0.1,1224.52,183.79,Treatment,1
ORD-00644,2024-02-27,CUST-0147,Corporate,South,Office Supplies,Storage,standard class,6,,$184.78,19.97,Treatment,0
ORD-02727,2025-10-25,CUST-0569,Corporate,South,Office Supplies,Storage,Standard Class,4,0%,131.09,48.68,Treatment,0
ORD-03254,18/04/2024,CUST-0708,Corporate,East,Office Supplies,Paper,Same Day,2,0%,89.0,24.84,Control,0
ORD-00699,2025-10-09,CUST-0812,Consumer,South,Office Supplies,Binders,Standard Class,1,0.0,36.5,10.86,Control,0
ORD-02596,2024-02-08,CUST-0129,Consumer,South,Technology,Accessories,Standard Class,6,0.1,2161.21,318.95,Control,0
ORD-01831,07/09/2024,CUST-0287,Consumer,West,Furnitur,Bookcases,Second Class,5,0.3,$792.40,19.75,Control,0
ORD-01659,2024-11-30,CUST-0877,Consumer,North,Furnitur,Chairs,Second Class,3,0.0,$862.35,224.13,Treatment,0
ORD-00967,2025-03-10,CUST-0451,Corporate,South,Furnitur,Chairs,First Class,2,0.2,427.65,39.38,Control,0
ORD-01315,2024-01-17,CUST-0454,Home Office,West,Furnitur,Bookcases,First Class,1,0.3,170.64,10.16,Treatment,1
ORD-01829,2024-11-13,CUST-0478,Consumer,SOUTH,Technology,Phones,Standard Class,1,40%,$191.55,-12.13,Control,0
ORD-02645,07/10/2024,CUST-0587,Corporate,East,Technology,Accessories,First Class,6,10%,1718.98,279.1,Treatment,1
ORD-03839,2025-10-06,CUST-0145,Consumer,,Technology,Phones,,6,0.3,"$1,450.12",102.2,Control,1
ORD-00924,2025-06-01,CUST-0799,Home Office,West,Furnitur,Tables,Same Day,7,0.4,1183.12,50.9,Control,1
ORD-03524,2025-11-13,CUST-0781,Consumer,West,Technology,Machines,Standard Class,7,0.4,"$1,647.69",-76.22,Treatment,1
ORD-00435,2025-08-26,CUST-0553,Consumer,north,Furnitur,Chairs,Same Day,2,0.2,362.58,56.29,Treatment,0
ORD-01708,2024-01-22,CUST-0310,Consumer,East,Furnitur,Chairs,Standard Class,1,0.4,134.68,-22.62,Treatment,0
ORD-02679,2024-01-14,CUST-0138,Consumer,East,Technology,Machines,Standard Class,6,0.3,1561.45,-15.83,Treatment,0
ORD-00706,2025-05-16,CUST-0717,Corporate,South,Technology,Accessories,Standard Class,3,0%,841.78,197.11,Treatment,0
ORD-02519,2025-02-11,CUST-0861,Corporate,West,Office Supplies,Binders,First Class,6,0%,290.19,88.75,Control,0
ORD-01652,2025-02-17,CUST-0319,Consumer,East,Office Supplies,Storage,Standard Class,6,0.0,232.32,82.64,Treatment,0
ORD-02133,2025-10-19,CUST-0353,Consumer,South,Technology,Machines,Second Class,3,0.1,1039.27,246.96,Treatment,0
ORD-03720,2024-01-13,CUST-0761,Home Office,South,Furnitur,Tables,Standard Class,3,0.3,476.88,-3.42,Control,0
ORD-02073,25/12/2025,CUST-0874,Home Office,East,Furnitur,Chairs,Standard Class,7,0.4,$948.11,-57.21,Treatment,0
ORD-00822,25/12/2024,CUST-0304,Consumer,,Office Supplies,Binders,Standard Class,5,0%,171.76,47.13,Control,1
ORD-02953,2025-03-29,CUST-0282,Consumer,West,Office Supplies,Binders,SECOND CLASS,5,0.3,113.96,3.67,Treatment,0
ORD-03642,2024-07-23,CUST-0535,Consumer,East,Office Supplies,Paper,Same Day,1,0.4,21.75,-2.05,Control,0
ORD-01337,2024-05-09,CUST-0485,Consumer,South,Furnitur,Tables,Same Day,5,0.1,"$1,048.38",230.45,Control,0
ORD-02344,2024-03-07,CUST-0360,Corporate,South,Office Supplies,Storage,Standard Class,3,0.0,129.91,32.04,Treatment,1
ORD-00114,2025-05-04,CUST-0162,Consumer,East,Technology,Machines,Second Class,2,0.2,$563.18,104.5,Treatment,0
ORD-01557,2025-09-01,CUST-0584,Home Office,  North  ,Technology,Phones,  Same Day  ,7,0.1,2396.02,602.11,Control,0
ORD-00197,2024-08-20,CUST-0093,Corporate,South,Technology,Phones,Second Class,6,0%,1723.57,571.38,Control,0
ORD-00647,2025-03-31,CUST-0395,Corporate,North,Office Supplies,Paper,Standard Class,6,0.2,$194.81,24.29,Control,1
ORD-00146,2024-04-05,CUST-0540,Consumer,East,Technology,Machines,Standard Class,3,0%,935.14,272.18,Control,1
ORD-01319,2025-08-10,CUST-0558,Consumer,North,Furnitur,Bookcases,Second Class,7,0.3,1063.14,11.11,Control,0
ORD-01564,2024-07-13,CUST-0324,Consumer,South,Furnitur,Chairs,Standard Class,5,0.5,687.06,-145.12,Control,1
ORD-02114,2025-02-02,CUST-0739,Corporate,North,Furnitur,Tables,Second Class,2,0.0,619.53,218.45,Control,0
ORD-01492,2024-01-03,CUST-0482,Corporate,West,Technology,Phones,Second Class,4,0.0,1270.35,313.35,Control,1
ORD-03939,2025-01-24,CUST-0484,Consumer,  East  ,Office Supplies,Storage,Standard Class,5,0.1,159.13,20.04,Control,0
ORD-02623,2025-07-15,CUST-0234,Consumer,South,Furnitur,Tables,Standard Class,7,40%,$850.51,-49.94,Treatment,1
ORD-02195,2024-04-17,CUST-0875,Home Office,West,Furnitur,Tables,STANDARD CLASS,3,30%,587.3,44.65,Control,1
ORD-01611,2025-11-23,CUST-0026,Corporate,North,Technology,Phones,standard class,6,0.0,"$2,694.99",1106.06,Treatment,0
ORD-01850,2024-08-30,CUST-0615,Corporate,East,Furnitur,Chairs,Second Class,2,0%,572.4,191.19,Treatment,0
ORD-03346,13/07/2025,CUST-0336,Corporate,North,Office Supplies,Paper,Standard Class,3,0.0,102.54,29.89,Control,0
ORD-01106,2024-12-11,CUST-0556,Home Office,East,Technology,Machines,Standard Class,6,0.4,1337.48,-121.95,Treatment,0
ORD-00497,2025-10-25,CUST-0619,Consumer,East,Office Supplies,Binders,First Class,4,0.0,$130.13,42.42,Control,0
ORD-00875,2024-03-18,CUST-0542,Corporate,East,Furnitur,Tables,Standard Class,7,0.2,1788.25,280.5,Treatment,0
ORD-00702,2024-06-26,CUST-0196,Corporate,  North  ,Office Supplies,Paper,Standard Class,6,0%,265.77,83.93,Control,1
ORD-03202,09/10/2025,CUST-0161,Consumer,South,Technology,Machines,STANDARD CLASS,3,0.1,1007.66,115.78,Treatment,0
ORD-01580,2025-03-29,CUST-0835,Consumer,South,Office Supplies,Storage,standard class,3,0.1,134.4,37.7,Control,0
ORD-03311,22/02/2025,CUST-0393,Corporate,West,Technology,Phones,Standard Class,2,0.0,581.11,135.58,Control,0
ORD-01502,2025-12-05,CUST-0599,Consumer,NORTH,Office Supplies,Binders,Second Class,1,0.5,24.66,-3.58,Treatment,0
ORD-00865,2024-09-09,CUST-0517,Corporate,west,Office Supplies,Binders,Second Class,1,20%,$29.84,1.12,Control,0
ORD-02411,2024-09-19,CUST-0635,Home Office,South,Office Supplies,Storage,Second Class,4,0.3,99.48,3.31,Treatment,1
ORD-02781,2025-12-04,CUST-0744,Consumer,  East  ,Office Supplies,Binders,Standard Class,2,0.1,90.17,17.23,Treatment,0
ORD-01934,2025-02-27,CUST-0146,Home Office,,Office Supplies,Paper,Standard Class,2,0.1,83.4,13.98,Control,1
ORD-01072,2024-10-15,CUST-0532,Corporate,West,Technology,Phones,Standard Class,1,0.1,379.21,57.61,Control,0
ORD-01153,2025-08-24,CUST-0310,Home Office,East,Office Supplies,Paper,Second Class,7,0.0,$253.10,64.53,Treatment,0
ORD-01868,2025-10-04,CUST-0107,Consumer,East,Office Supplies,Paper,Same Day,1,0.1,40.36,8.22,Control,0
ORD-03511,2025-07-28,CUST-0212,Consumer,East,Office Supplies,Binders,Standard Class,7,0.4,170.03,-13.04,Control,0
ORD-00914,2024-08-15,CUST-0308,Consumer,West,Furnitur,Chairs,First Class,6,0.5,601.31,-87.58,Treatment,1
ORD-03321,2025-02-11,CUST-0428,Corporate,North,Furnitur,Tables,Standard Class,7,0.5,$954.56,-143.96,Treatment,0
ORD-03507,24/11/2024,CUST-0409,Corporate,East,Furnitur,Tables,Standard Class,7,40%,1237.84,-207.16,Treatment,1
ORD-00755,2025-04-01,CUST-0788,Consumer,west,Furnitur,Tables,Standard Class,2,30%,$287.70,1.45,Treatment,0
ORD-02986,2024-09-03,CUST-0162,,,Office Supplies,Paper,Standard Class,1,0.2,29.27,2.61,Control,0
ORD-00762,02/05/2025,CUST-0850,Consumer,South,Technology,Accessories,Standard Class,2,10%,726.74,177.49,Control,0
ORD-00709,2025-12-24,CUST-0245,Consumer,NORTH,Technology,Accessories,First Class,5,0.0,1428.4,386.31,Treatment,0
ORD-00765,2024-04-04,CUST-0834,Corporate,North,Furnitur,Bookcases,Same Day,1,0.3,$160.29,0.23,Treatment,1
ORD-00460,2024-06-02,CUST-0036,Corporate,North,Furnitur,Bookcases,Same Day,3,0.4,$554.29,-23.27,Control,0
ORD-02405,2024-04-08,CUST-0597,Consumer,West,Office Supplies,Paper,Standard Class,7,0.2,266.84,26.0,Control,0
ORD-02216,2025-10-19,CUST-0341,Corporate,West,Office Supplies,Binders,Standard Class,5,0.0,220.52,61.65,Control,1
ORD-02714,2025-11-28,CUST-0004,Home Office,South,Office Supplies,Storage,Standard Class,4,10%,$179.71,41.31,Control,0
ORD-03326,2024-04-16,CUST-0866,Consumer,West,Furnitur,Chairs,First Class,7,0.0,1650.92,495.25,Treatment,0
ORD-02270,2025-04-21,CUST-0426,Corporate,East,Technology,Accessories,Second Class,6,20%,2152.0,306.23,Control,1
ORD-03681,2024-07-16,CUST-0536,Home Office,East,Office Supplies,Binders,Standard Class,4,0.0,181.64,48.72,Control,1
ORD-00708,2024-07-19,CUST-0342,,,Furnitur,Chairs,Standard Class,2,20%,334.24,69.19,Control,0
ORD-02676,19/07/2025,CUST-0580,Consumer,NORTH,Office Supplies,Binders,Standard Class,4,0.0,$151.01,41.95,Control,0
ORD-02086,2024-09-23,CUST-0896,Consumer,North,Technology,Phones,Standard Class,2,0.3,$491.15,-4.73,Treatment,1
ORD-00357,2024-04-08,CUST-0769,Consumer,East,Office Supplies,Paper,Standard Class,7,0.2,246.27,21.17,Control,1
ORD-01408,29/04/2025,CUST-0828,Consumer,West,Technology,Accessories,Same Day,1,50%,$215.81,-20.21,Control,0
ORD-03250,19/01/2024,CUST-0881,Corporate,South,Office Supplies,Storage,standard class,3,0.0,101.89,24.8,Treatment,0
ORD-02481,2025-07-07,CUST-0100,Consumer,South,Technology,Accessories,Standard Class,2,0.4,524.32,-32.6,Control,0
ORD-01185,2024-03-03,CUST-0333,Consumer,East,Technology,Machines,Standard Class,3,0.0,$976.18,216.6,Control,0
ORD-01404,2024-12-04,CUST-0600,Corporate,East,Technology,Accessories,First Class,1,0.2,$313.04,37.41,Control,0
ORD-03207,2025-03-16,CUST-0345,Home Office,West,Office Supplies,Storage,Second Class,4,20%,121.51,12.07,Treatment,1
ORD-00413,2025-11-12,CUST-0023,Corporate,East,Office Supplies,Binders,Second Class,6,0.1,$212.07,51.56,Control,0
ORD-00436,2024-02-27,CUST-0845,Corporate,North,Furnitur,Bookcases,Standard Class,3,0.4,402.72,1.75,Treatment,0
ORD-02700,20/07/2024,CUST-0876,Consumer,West,Office Supplies,Binders,Standard Class,2,0.4,48.19,-1.48,Treatment,0
ORD-01438,2025-01-06,CUST-0319,Corporate,West,Technology,Phones,Second Class,3,0.1,1078.1,214.25,Treatment,0
ORD-03982,2025-09-04,CUST-0758,Corporate,South,Office Supplies,Paper,Standard Class,5,0.2,128.82,13.31,Treatment,0
ORD-03636,22/02/2024,CUST-0296,Consumer,South,Technology,Accessories,Standard Class,6,0.4,"$1,241.56",1.87,Treatment,0
ORD-02177,2024-06-02,CUST-0250,Home Office,West,Office Supplies,Storage,second class,3,0.2,82.13,12.29,Control,0
ORD-00072,15/04/2024,CUST-0525,Consumer,East,Office Supplies,Storage,Standard Class,5,0.4,143.56,-2.62,Control,0
ORD-02755,2025-12-10,CUST-0633,Consumer,North,Technology,Machines,Standard Class,3,0%,1198.47,455.28,Treatment,0
ORD-00475,2024-12-06,CUST-0766,Consumer,South,Furnitur,Chairs,Standard Class,5,0.5,666.35,-108.5,Control,1
ORD-01541,2024-04-08,CUST-0469,Consumer,  East  ,Furnitur,Bookcases,  Standard Class  ,3,0.4,383.21,-22.87,Control,0
ORD-03374,2025-11-18,CUST-0591,Corporate,South,Furnitur,Tables,Second Class,7,0.5,927.51,-149.07,Treatment,1
ORD-01392,07/06/2025,CUST-0162,Consumer,North,Furnitur,Chairs,First Class,4,0.5,510.59,-92.63,Treatment,1
ORD-02834,2025-04-16,CUST-0141,Corporate,North,Furnitur,Chairs,First Class,4,,832.87,19.56,Treatment,0
ORD-02556,2025-01-16,CUST-0450,Home Office,west,Furnitur,Chairs,Standard Class,2,0.3,401.93,23.68,Treatment,1
ORD-03770,2024-01-17,CUST-0696,Consumer,South,Furnitur,Tables,FIRST CLASS,1,,264.6,56.66,Treatment,0
ORD-01536,2024-02-23,CUST-0651,Home Office,West,Technology,Accessories,Second Class,2,0.0,$886.22,207.84,Control,1
ORD-00746,2024-01-23,CUST-0336,Corporate,West,Furnitur,Tables,Second Class,3,0.1,550.26,104.23,Treatment,0
ORD-03180,11/05/2024,CUST-0766,Home Office,  East  ,Office Supplies,Paper,Standard Class,2,0.1,$60.08,12.43,Treatment,0
ORD-03276,2025-02-23,CUST-0519,,East,Office Supplies,Paper,  Standard Class  ,5,0.2,146.52,12.27,Treatment,0
ORD-03768,2024-04-20,CUST-0588,Corporate,South,Technology,Accessories,Standard Class,3,40%,$573.98,-19.29,Control,0
ORD-02276,2025-03-21,CUST-0538,Consumer,West,Technology,Machines,Standard Class,4,0.2,1286.52,121.85,Control,1
ORD-02406,2024-05-28,CUST-0819,Corporate,North,Office Supplies,Binders,Standard Class,3,0.0,119.41,35.66,Control,0
ORD-02198,2025-09-22,CUST-0374,Consumer,North,Technology,Machines,Second Class,6,0.0,2215.5,742.63,Treatment,0
ORD-02322,2024-11-06,CUST-0408,Consumer,East,Office Supplies,Storage,Second Class,2,0.2,57.78,7.45,Treatment,0
ORD-02183,2025-09-03,CUST-0670,Corporate,North,Technology,Phones,Second Class,3,,1200.21,281.84,Control,1
ORD-02960,2024-02-09,CUST-0074,Consumer,East,Technology,Phones,Standard Class,-2,0.0,663.36,193.01,Treatment,0
ORD-02971,2025-06-27,CUST-0373,Consumer,West,Technology,Accessories,Standard Class,1,0.0,356.19,110.71,Control,0
ORD-03367,2025-04-23,CUST-0186,Consumer,North,Office Supplies,Binders,Standard Class,1,50%,22.48,-4.3,Treatment,0
ORD-01736,2025-08-27,CUST-0667,Consumer,West,Furnitur,Chairs,Second Class,5,0.4,$920.45,-65.2,Control,0
ORD-00687,15/04/2025,CUST-0734,Corporate,East,Office Supplies,Storage,Same Day,2,0.1,$66.66,13.5,Control,0
ORD-00113,13/01/2025,CUST-0778,Consumer,East,Office Supplies,Binders,Standard Class,4,0.4,92.34,0.18,Treatment,0
ORD-01796,2025-10-21,CUST-0290,Consumer,East,Furnitur,Tables,Standard Class,1,0.1,195.45,41.25,Treatment,0
ORD-03137,2024-03-02,CUST-0267,Consumer,,Technology,Phones,Standard Class,2,0.2,459.84,70.18,Treatment,0
ORD-03392,2024-12-28,CUST-0194,Consumer,North,Office Supplies,Storage,Standard Class,7,0.5,163.35,-21.35,Treatment,0
ORD-02088,2024-01-03,CUST-0147,Consumer,South,Furnitur,Bookcases,Second Class,2,0.2,383.55,38.76,Treatment,0
ORD-03514,13/01/2024,CUST-0467,Corporate,  West  ,Furnitur,Chairs,Standard Class,4,0.3,640.24,47.71,Control,1
ORD-02269,2025-03-28,CUST-0547,Home Office,East,Technology,Accessories,  Standard Class  ,2,20%,$510.43,94.07,Control,0
ORD-00966,2024-01-26,CUST-0506,Consumer,East,Technology,Accessories,Standard Class,1,0%,$289.41,65.16,Control,0
ORD-01183,2024-12-07,CUST-0293,Consumer,East,Furnitur,Chairs,  Second Class  ,5,0.1,"$1,132.70",135.44,Treatment,1
ORD-01496,31/10/2025,CUST-0153,Consumer,West,Office Supplies,Storage,  First Class  ,7,0.2,290.74,36.84,Control,1
ORD-02769,16/09/2025,CUST-0453,Consumer,West,Technology,Accessories,Second Class,2,40%,422.01,15.44,Control,0
ORD-00073,2025-04-21,CUST-0328,Consumer,East,Office Supplies,Binders,Standard Class,2,0.4,61.07,-1.52,Control,0
ORD-00099,05/03/2024,CUST-0150,Corporate,West,Technology,Accessories,Standard Class,7,0.0,3173.16,963.6,Control,0
ORD-03405,03/05/2024,CUST-0870,Consumer,South,Office Supplies,Storage,  Second Class  ,2,0.0,67.56,17.41,Control,0
ORD-02966,2025-11-18,CUST-0030,Consumer,East,Furnitur,Chairs,Standard Class,6,0.5,725.4,-135.25,Control,1
ORD-03516,2025-12-01,CUST-0797,Consumer,South,Office Supplies,Storage,STANDARD CLASS,3,0.2,94.55,11.36,Treatment,0
ORD-03065,2025-01-27,CUST-0135,Consumer,West,Office Supplies,Binders,Second Class,4,0.0,$130.29,33.72,Control,0
ORD-00423,2024-07-14,CUST-0788,Consumer,North,Technology,Phones,Same Day,5,0.1,2017.26,416.76,Treatment,0
ORD-02610,2024-07-21,CUST-0524,Consumer,West,Office Supplies,Storage,Same Day,5,0.0,236.55,65.9,Treatment,0
ORD-00540,2025-11-19,CUST-0274,Corporate,SOUTH,Furnitur,Bookcases,Standard Class,7,30%,1169.13,-26.7,Treatment,1
ORD-01886,19/11/2025,CUST-0486,Home Office,North,Technology,Accessories,Standard Class,5,10%,"$1,356.41",283.61,Treatment,0
ORD-03983,03/06/2024,CUST-0008,Home Office,South,Office Supplies,Storage,STANDARD CLASS,4,0.1,169.27,35.35,Control,0
ORD-00469,03/04/2024,CUST-0029,Home Office,West,Office Supplies,Storage,Standard Class,1,0.0,40.12,11.0,Control,1
ORD-01521,24/07/2025,CUST-0855,Home Office,West,Technology,Phones,Standard Class,2,0.1,693.35,131.23,Treatment,0
ORD-02462,2025-04-09,CUST-0180,Consumer,West,Office Supplies,Paper,Standard Class,6,20%,238.39,23.66,Control,1
ORD-02036,2025-10-15,CUST-0708,Consumer,South,Office Supplies,Binders,Same Day,3,,96.36,-3.65,Treatment,0
ORD-02767,2024-02-19,CUST-0511,Corporate,East,Furnitur,Bookcases,Standard Class,6,30%,861.32,18.51,Control,0
ORD-02328,2024-11-11,CUST-0539,Corporate,South,Office Supplies,Storage,Standard Class,2,0%,97.54,28.69,Control,0
ORD-02602,2025-10-22,CUST-0594,Consumer,South,Office Supplies,Binders,Standard Class,2,0.0,71.52,22.55,Control,0
ORD-02424,2025-02-25,CUST-0362,Consumer,East,Furnitur,Bookcases,standard class,5,10%,1349.65,321.36,Treatment,0
ORD-00569,2025-12-18,CUST-0162,Consumer,West,Office Supplies,Binders,Standard Class,2,30%,$62.74,5.24,Treatment,0
ORD-00477,03/09/2025,CUST-0585,Consumer,,Office Supplies,Storage,Second Class,4,0.3,122.92,3.45,Treatment,0
ORD-01482,2024-09-28,CUST-0292,Corporate,East,Office Supplies,Paper,First Class,6,0.0,309.04,84.81,Control,0
ORD-00895,2025-12-14,CUST-0897,Consumer,  West  ,Office Supplies,Paper,Standard Class,7,0.0,243.19,84.97,Treatment,1
ORD-03045,2024-07-19,CUST-0395,Consumer,West,Technology,Accessories,Standard Class,3,0.2,757.62,89.89,Treatment,0
ORD-03493,2025-02-10,CUST-0023,Home Office,North,Technology,Machines,First Class,6,10%,"$2,044.60",650.49,Treatment,1
ORD-03622,2024-01-23,CUST-0898,Home Office,North,Technology,Phones,Second Class,1,0.0,451.01,143.42,Treatment,1
ORD-00830,2024-03-01,CUST-0067,Consumer,South,Furnitur,Bookcases,Standard Class,6,,948.59,68.41,Control,0
ORD-01967,2025-12-19,CUST-0196,Consumer,West,Office Supplies,Paper,Standard Class,3,10%,99.12,24.13,Control,1
ORD-00598,10/08/2025,CUST-0446,Corporate,East,Office Supplies,Binders,Second Class,1,0.0,50.36,14.37,Control,1
ORD-01381,2024-02-11,CUST-0560,Consumer,East,Technology,Accessories,Standard Class,6,,1780.14,606.12,Control,1
ORD-00454,2024-07-07,CUST-0503,Corporate,East,Office Supplies,Binders,First Class,2,0.0,64.58,21.78,Control,0
ORD-03316,2025-07-27,CUST-0789,Home Office,North,Technology,Machines,Second Class,4,50%,574.89,-75.8,Control,0
